Entity,Code,Year,Age of electoral democracy
Latvia,LVA,1912,not an electoral democracy
Latvia,LVA,1913,not an electoral democracy
Latvia,LVA,1914,not an electoral democracy
Latvia,LVA,1915,not an electoral democracy
Latvia,LVA,1916,not an electoral democracy
Latvia,LVA,1917,not an electoral democracy
Latvia,LVA,1918,not an electoral democracy
Latvia,LVA,1919,not an electoral democracy
Latvia,LVA,1920,not an electoral democracy
Latvia,LVA,1921,not an electoral democracy
Latvia,LVA,1922,not an electoral democracy
Latvia,LVA,1923,1
Latvia,LVA,1924,2
Latvia,LVA,1925,3
Latvia,LVA,1926,4
Latvia,LVA,1927,5
Latvia,LVA,1928,6
Latvia,LVA,1929,7
Latvia,LVA,1930,8
Latvia,LVA,1931,9
Latvia,LVA,1932,10
Latvia,LVA,1933,11
Latvia,LVA,1934,not an electoral democracy
Latvia,LVA,1935,not an electoral democracy
Latvia,LVA,1936,not an electoral democracy
Latvia,LVA,1937,not an electoral democracy
Latvia,LVA,1938,not an electoral democracy
Latvia,LVA,1939,not an electoral democracy
Latvia,LVA,1940,not an electoral democracy
Latvia,LVA,1941,not an electoral democracy
Latvia,LVA,1942,not an electoral democracy
Latvia,LVA,1943,not an electoral democracy
Latvia,LVA,1944,not an electoral democracy
Latvia,LVA,1945,not an electoral democracy
Latvia,LVA,1946,not an electoral democracy
Latvia,LVA,1947,not an electoral democracy
Latvia,LVA,1948,not an electoral democracy
Latvia,LVA,1949,not an electoral democracy
Latvia,LVA,1950,not an electoral democracy
Latvia,LVA,1951,not an electoral democracy
Latvia,LVA,1952,not an electoral democracy
Latvia,LVA,1953,not an electoral democracy
Latvia,LVA,1954,not an electoral democracy
Latvia,LVA,1955,not an electoral democracy
Latvia,LVA,1956,not an electoral democracy
Latvia,LVA,1957,not an electoral democracy
Latvia,LVA,1958,not an electoral democracy
Latvia,LVA,1959,not an electoral democracy
Latvia,LVA,1960,not an electoral democracy
Latvia,LVA,1961,not an electoral democracy
Latvia,LVA,1962,not an electoral democracy
Latvia,LVA,1963,not an electoral democracy
Latvia,LVA,1964,not an electoral democracy
Latvia,LVA,1965,not an electoral democracy
Latvia,LVA,1966,not an electoral democracy
Latvia,LVA,1967,not an electoral democracy
Latvia,LVA,1968,not an electoral democracy
Latvia,LVA,1969,not an electoral democracy
Latvia,LVA,1970,not an electoral democracy
Latvia,LVA,1971,not an electoral democracy
Latvia,LVA,1972,not an electoral democracy
Latvia,LVA,1973,not an electoral democracy
Latvia,LVA,1974,not an electoral democracy
Latvia,LVA,1975,not an electoral democracy
Latvia,LVA,1976,not an electoral democracy
Latvia,LVA,1977,not an electoral democracy
Latvia,LVA,1978,not an electoral democracy
Latvia,LVA,1979,not an electoral democracy
Latvia,LVA,1980,not an electoral democracy
Latvia,LVA,1981,not an electoral democracy
Latvia,LVA,1982,not an electoral democracy
Latvia,LVA,1983,not an electoral democracy
Latvia,LVA,1984,not an electoral democracy
Latvia,LVA,1985,not an electoral democracy
Latvia,LVA,1986,not an electoral democracy
Latvia,LVA,1987,not an electoral democracy
Latvia,LVA,1988,not an electoral democracy
Latvia,LVA,1989,not an electoral democracy
Latvia,LVA,1990,1
Latvia,LVA,1991,2
Latvia,LVA,1992,3
Latvia,LVA,1993,4
Latvia,LVA,1994,5
Latvia,LVA,1995,6
Latvia,LVA,1996,7
Latvia,LVA,1997,8
Latvia,LVA,1998,9
Latvia,LVA,1999,10
Latvia,LVA,2000,11
Latvia,LVA,2001,12
Latvia,LVA,2002,13
Latvia,LVA,2003,14
Latvia,LVA,2004,15
Latvia,LVA,2005,16
Latvia,LVA,2006,17
Latvia,LVA,2007,18
Latvia,LVA,2008,19
Latvia,LVA,2009,20
Latvia,LVA,2010,21
Latvia,LVA,2011,22
Latvia,LVA,2012,23
Latvia,LVA,2013,24
Latvia,LVA,2014,25
Latvia,LVA,2015,26
Latvia,LVA,2016,27
Latvia,LVA,2017,28
Latvia,LVA,2018,29
Latvia,LVA,2019,30
Latvia,LVA,2020,31
Lebanon,LBN,1789,no data
Lebanon,LBN,1790,no data
Lebanon,LBN,1791,no data
Lebanon,LBN,1792,no data
Lebanon,LBN,1793,no data
Lebanon,LBN,1794,no data
Lebanon,LBN,1795,no data
Lebanon,LBN,1796,no data
Lebanon,LBN,1797,no data
Lebanon,LBN,1798,no data
Lebanon,LBN,1799,no data
Lebanon,LBN,1800,no data
Lebanon,LBN,1801,no data
Lebanon,LBN,1802,no data
Lebanon,LBN,1803,no data
Lebanon,LBN,1804,no data
Lebanon,LBN,1805,no data
Lebanon,LBN,1806,no data
Lebanon,LBN,1807,no data
Lebanon,LBN,1808,no data
Lebanon,LBN,1809,no data
Lebanon,LBN,1810,no data
Lebanon,LBN,1811,no data
Lebanon,LBN,1812,no data
Lebanon,LBN,1813,no data
Lebanon,LBN,1814,no data
Lebanon,LBN,1815,no data
Lebanon,LBN,1816,no data
Lebanon,LBN,1817,no data
Lebanon,LBN,1818,no data
Lebanon,LBN,1819,no data
Lebanon,LBN,1820,no data
Lebanon,LBN,1821,no data
Lebanon,LBN,1822,no data
Lebanon,LBN,1823,no data
Lebanon,LBN,1824,no data
Lebanon,LBN,1825,no data
Lebanon,LBN,1826,no data
Lebanon,LBN,1827,no data
Lebanon,LBN,1828,no data
Lebanon,LBN,1829,no data
Lebanon,LBN,1830,no data
Lebanon,LBN,1831,no data
Lebanon,LBN,1832,no data
Lebanon,LBN,1833,no data
Lebanon,LBN,1834,no data
Lebanon,LBN,1835,no data
Lebanon,LBN,1836,no data
Lebanon,LBN,1837,no data
Lebanon,LBN,1838,no data
Lebanon,LBN,1839,no data
Lebanon,LBN,1840,no data
Lebanon,LBN,1841,no data
Lebanon,LBN,1842,no data
Lebanon,LBN,1843,no data
Lebanon,LBN,1844,no data
Lebanon,LBN,1845,no data
Lebanon,LBN,1846,no data
Lebanon,LBN,1847,no data
Lebanon,LBN,1848,no data
Lebanon,LBN,1849,no data
Lebanon,LBN,1850,no data
Lebanon,LBN,1851,no data
Lebanon,LBN,1852,no data
Lebanon,LBN,1853,no data
Lebanon,LBN,1854,no data
Lebanon,LBN,1855,no data
Lebanon,LBN,1856,no data
Lebanon,LBN,1857,no data
Lebanon,LBN,1858,no data
Lebanon,LBN,1859,no data
Lebanon,LBN,1860,no data
Lebanon,LBN,1861,no data
Lebanon,LBN,1862,no data
Lebanon,LBN,1863,no data
Lebanon,LBN,1864,no data
Lebanon,LBN,1865,no data
Lebanon,LBN,1866,no data
Lebanon,LBN,1867,no data
Lebanon,LBN,1868,no data
Lebanon,LBN,1869,no data
Lebanon,LBN,1870,no data
Lebanon,LBN,1871,no data
Lebanon,LBN,1872,no data
Lebanon,LBN,1873,no data
Lebanon,LBN,1874,no data
Lebanon,LBN,1875,no data
Lebanon,LBN,1876,no data
Lebanon,LBN,1877,no data
Lebanon,LBN,1878,no data
Lebanon,LBN,1879,no data
Lebanon,LBN,1880,no data
Lebanon,LBN,1881,no data
Lebanon,LBN,1882,no data
Lebanon,LBN,1883,no data
Lebanon,LBN,1884,no data
Lebanon,LBN,1885,no data
Lebanon,LBN,1886,no data
Lebanon,LBN,1887,no data
Lebanon,LBN,1888,no data
Lebanon,LBN,1889,no data
Lebanon,LBN,1890,no data
Lebanon,LBN,1891,no data
Lebanon,LBN,1892,no data
Lebanon,LBN,1893,no data
Lebanon,LBN,1894,no data
Lebanon,LBN,1895,no data
Lebanon,LBN,1896,no data
Lebanon,LBN,1897,no data
Lebanon,LBN,1898,no data
Lebanon,LBN,1899,no data
Lebanon,LBN,1900,no data
Lebanon,LBN,1901,no data
Lebanon,LBN,1902,no data
Lebanon,LBN,1903,no data
Lebanon,LBN,1904,no data
Lebanon,LBN,1905,no data
Lebanon,LBN,1906,no data
Lebanon,LBN,1907,no data
Lebanon,LBN,1908,no data
Lebanon,LBN,1909,no data
Lebanon,LBN,1910,no data
Lebanon,LBN,1911,no data
Lebanon,LBN,1912,no data
Lebanon,LBN,1913,no data
Lebanon,LBN,1914,no data
Lebanon,LBN,1915,no data
Lebanon,LBN,1916,no data
Lebanon,LBN,1917,no data
Lebanon,LBN,1918,no data
Lebanon,LBN,1919,not an electoral democracy
Lebanon,LBN,1920,not an electoral democracy
Lebanon,LBN,1921,not an electoral democracy
Lebanon,LBN,1922,not an electoral democracy
Lebanon,LBN,1923,not an electoral democracy
Lebanon,LBN,1924,not an electoral democracy
Lebanon,LBN,1925,not an electoral democracy
Lebanon,LBN,1926,not an electoral democracy
Lebanon,LBN,1927,not an electoral democracy
Lebanon,LBN,1928,not an electoral democracy
Lebanon,LBN,1929,not an electoral democracy
Lebanon,LBN,1930,not an electoral democracy
Lebanon,LBN,1931,not an electoral democracy
Lebanon,LBN,1932,not an electoral democracy
Lebanon,LBN,1933,not an electoral democracy
Lebanon,LBN,1934,not an electoral democracy
Lebanon,LBN,1935,not an electoral democracy
Lebanon,LBN,1936,not an electoral democracy
Lebanon,LBN,1937,not an electoral democracy
Lebanon,LBN,1938,not an electoral democracy
Lebanon,LBN,1939,not an electoral democracy
Lebanon,LBN,1940,not an electoral democracy
Lebanon,LBN,1941,not an electoral democracy
Lebanon,LBN,1942,not an electoral democracy
Lebanon,LBN,1943,not an electoral democracy
Lebanon,LBN,1944,not an electoral democracy
Lebanon,LBN,1945,not an electoral democracy
Lebanon,LBN,1946,not an electoral democracy
Lebanon,LBN,1947,not an electoral democracy
Lebanon,LBN,1948,not an electoral democracy
Lebanon,LBN,1949,not an electoral democracy
Lebanon,LBN,1950,not an electoral democracy
Lebanon,LBN,1951,not an electoral democracy
Lebanon,LBN,1952,not an electoral democracy
Lebanon,LBN,1953,not an electoral democracy
Lebanon,LBN,1954,not an electoral democracy
Lebanon,LBN,1955,not an electoral democracy
Lebanon,LBN,1956,not an electoral democracy
Lebanon,LBN,1957,not an electoral democracy
Lebanon,LBN,1958,not an electoral democracy
Lebanon,LBN,1959,not an electoral democracy
Lebanon,LBN,1960,not an electoral democracy
Lebanon,LBN,1961,not an electoral democracy
Lebanon,LBN,1962,not an electoral democracy
Lebanon,LBN,1963,not an electoral democracy
Lebanon,LBN,1964,not an electoral democracy
Lebanon,LBN,1965,not an electoral democracy
Lebanon,LBN,1966,not an electoral democracy
Lebanon,LBN,1967,not an electoral democracy
Lebanon,LBN,1968,not an electoral democracy
Lebanon,LBN,1969,not an electoral democracy
Lebanon,LBN,1970,not an electoral democracy
Lebanon,LBN,1971,not an electoral democracy
Lebanon,LBN,1972,not an electoral democracy
Lebanon,LBN,1973,not an electoral democracy
Lebanon,LBN,1974,not an electoral democracy
Lebanon,LBN,1975,not an electoral democracy
Lebanon,LBN,1976,not an electoral democracy
Lebanon,LBN,1977,not an electoral democracy
Lebanon,LBN,1978,not an electoral democracy
Lebanon,LBN,1979,not an electoral democracy
Lebanon,LBN,1980,not an electoral democracy
Lebanon,LBN,1981,not an electoral democracy
Lebanon,LBN,1982,not an electoral democracy
Lebanon,LBN,1983,not an electoral democracy
Lebanon,LBN,1984,not an electoral democracy
Lebanon,LBN,1985,not an electoral democracy
Lebanon,LBN,1986,not an electoral democracy
Lebanon,LBN,1987,not an electoral democracy
Lebanon,LBN,1988,not an electoral democracy
Lebanon,LBN,1989,not an electoral democracy
Lebanon,LBN,1990,not an electoral democracy
Lebanon,LBN,1991,not an electoral democracy
Lebanon,LBN,1992,not an electoral democracy
Lebanon,LBN,1993,not an electoral democracy
Lebanon,LBN,1994,not an electoral democracy
Lebanon,LBN,1995,not an electoral democracy
Lebanon,LBN,1996,not an electoral democracy
Lebanon,LBN,1997,not an electoral democracy
Lebanon,LBN,1998,not an electoral democracy
Lebanon,LBN,1999,not an electoral democracy
Lebanon,LBN,2000,not an electoral democracy
Lebanon,LBN,2001,not an electoral democracy
Lebanon,LBN,2002,not an electoral democracy
Lebanon,LBN,2003,not an electoral democracy
Lebanon,LBN,2004,not an electoral democracy
Lebanon,LBN,2005,not an electoral democracy
Lebanon,LBN,2006,not an electoral democracy
Lebanon,LBN,2007,not an electoral democracy
Lebanon,LBN,2008,not an electoral democracy
Lebanon,LBN,2009,not an electoral democracy
Lebanon,LBN,2010,1
Lebanon,LBN,2011,2
Lebanon,LBN,2012,3
Lebanon,LBN,2013,4
Lebanon,LBN,2014,5
Lebanon,LBN,2015,6
Lebanon,LBN,2016,7
Lebanon,LBN,2017,8
Lebanon,LBN,2018,not an electoral democracy
Lebanon,LBN,2019,not an electoral democracy
Lebanon,LBN,2020,not an electoral democracy
Lesotho,LSO,1789,no data
Lesotho,LSO,1790,no data
Lesotho,LSO,1791,no data
Lesotho,LSO,1792,no data
Lesotho,LSO,1793,no data
Lesotho,LSO,1794,no data
Lesotho,LSO,1795,no data
Lesotho,LSO,1796,no data
Lesotho,LSO,1797,no data
Lesotho,LSO,1798,no data
Lesotho,LSO,1799,no data
Lesotho,LSO,1800,no data
Lesotho,LSO,1801,no data
Lesotho,LSO,1802,no data
Lesotho,LSO,1803,no data
Lesotho,LSO,1804,no data
Lesotho,LSO,1805,no data
Lesotho,LSO,1806,no data
Lesotho,LSO,1807,no data
Lesotho,LSO,1808,no data
Lesotho,LSO,1809,no data
Lesotho,LSO,1810,no data
Lesotho,LSO,1811,no data
Lesotho,LSO,1812,no data
Lesotho,LSO,1813,no data
Lesotho,LSO,1814,no data
Lesotho,LSO,1815,no data
Lesotho,LSO,1816,no data
Lesotho,LSO,1817,no data
Lesotho,LSO,1818,no data
Lesotho,LSO,1819,no data
Lesotho,LSO,1820,no data
Lesotho,LSO,1821,no data
Lesotho,LSO,1822,no data
Lesotho,LSO,1823,no data
Lesotho,LSO,1824,no data
Lesotho,LSO,1825,no data
Lesotho,LSO,1826,no data
Lesotho,LSO,1827,no data
Lesotho,LSO,1828,no data
Lesotho,LSO,1829,no data
Lesotho,LSO,1830,no data
Lesotho,LSO,1831,no data
Lesotho,LSO,1832,no data
Lesotho,LSO,1833,no data
Lesotho,LSO,1834,no data
Lesotho,LSO,1835,no data
Lesotho,LSO,1836,no data
Lesotho,LSO,1837,no data
Lesotho,LSO,1838,no data
Lesotho,LSO,1839,no data
Lesotho,LSO,1840,no data
Lesotho,LSO,1841,no data
Lesotho,LSO,1842,no data
Lesotho,LSO,1843,no data
Lesotho,LSO,1844,no data
Lesotho,LSO,1845,no data
Lesotho,LSO,1846,no data
Lesotho,LSO,1847,no data
Lesotho,LSO,1848,no data
Lesotho,LSO,1849,no data
Lesotho,LSO,1850,no data
Lesotho,LSO,1851,no data
Lesotho,LSO,1852,no data
Lesotho,LSO,1853,no data
Lesotho,LSO,1854,no data
Lesotho,LSO,1855,no data
Lesotho,LSO,1856,no data
Lesotho,LSO,1857,no data
Lesotho,LSO,1858,no data
Lesotho,LSO,1859,no data
Lesotho,LSO,1860,no data
Lesotho,LSO,1861,no data
Lesotho,LSO,1862,no data
Lesotho,LSO,1863,no data
Lesotho,LSO,1864,no data
Lesotho,LSO,1865,no data
Lesotho,LSO,1866,no data
Lesotho,LSO,1867,no data
Lesotho,LSO,1868,no data
Lesotho,LSO,1869,no data
Lesotho,LSO,1870,no data
Lesotho,LSO,1871,no data
Lesotho,LSO,1872,no data
Lesotho,LSO,1873,no data
Lesotho,LSO,1874,no data
Lesotho,LSO,1875,no data
Lesotho,LSO,1876,no data
Lesotho,LSO,1877,no data
Lesotho,LSO,1878,no data
Lesotho,LSO,1879,no data
Lesotho,LSO,1880,no data
Lesotho,LSO,1881,no data
Lesotho,LSO,1882,no data
Lesotho,LSO,1883,no data
Lesotho,LSO,1884,no data
Lesotho,LSO,1885,no data
Lesotho,LSO,1886,no data
Lesotho,LSO,1887,no data
Lesotho,LSO,1888,no data
Lesotho,LSO,1889,no data
Lesotho,LSO,1890,no data
Lesotho,LSO,1891,no data
Lesotho,LSO,1892,no data
Lesotho,LSO,1893,no data
Lesotho,LSO,1894,no data
Lesotho,LSO,1895,no data
Lesotho,LSO,1896,no data
Lesotho,LSO,1897,no data
Lesotho,LSO,1898,no data
Lesotho,LSO,1899,no data
Lesotho,LSO,1900,not an electoral democracy
Lesotho,LSO,1901,not an electoral democracy
Lesotho,LSO,1902,not an electoral democracy
Lesotho,LSO,1903,not an electoral democracy
Lesotho,LSO,1904,not an electoral democracy
Lesotho,LSO,1905,not an electoral democracy
Lesotho,LSO,1906,not an electoral democracy
Lesotho,LSO,1907,not an electoral democracy
Lesotho,LSO,1908,not an electoral democracy
Lesotho,LSO,1909,not an electoral democracy
Lesotho,LSO,1910,not an electoral democracy
Lesotho,LSO,1911,not an electoral democracy
Lesotho,LSO,1912,not an electoral democracy
Lesotho,LSO,1913,not an electoral democracy
Lesotho,LSO,1914,not an electoral democracy
Lesotho,LSO,1915,not an electoral democracy
Lesotho,LSO,1916,not an electoral democracy
Lesotho,LSO,1917,not an electoral democracy
Lesotho,LSO,1918,not an electoral democracy
Lesotho,LSO,1919,not an electoral democracy
Lesotho,LSO,1920,not an electoral democracy
Lesotho,LSO,1921,not an electoral democracy
Lesotho,LSO,1922,not an electoral democracy
Lesotho,LSO,1923,not an electoral democracy
Lesotho,LSO,1924,not an electoral democracy
Lesotho,LSO,1925,not an electoral democracy
Lesotho,LSO,1926,not an electoral democracy
Lesotho,LSO,1927,not an electoral democracy
Lesotho,LSO,1928,not an electoral democracy
Lesotho,LSO,1929,not an electoral democracy
Lesotho,LSO,1930,not an electoral democracy
Lesotho,LSO,1931,not an electoral democracy
Lesotho,LSO,1932,not an electoral democracy
Lesotho,LSO,1933,not an electoral democracy
Lesotho,LSO,1934,not an electoral democracy
Lesotho,LSO,1935,not an electoral democracy
Lesotho,LSO,1936,not an electoral democracy
Lesotho,LSO,1937,not an electoral democracy
Lesotho,LSO,1938,not an electoral democracy
Lesotho,LSO,1939,not an electoral democracy
Lesotho,LSO,1940,not an electoral democracy
Lesotho,LSO,1941,not an electoral democracy
Lesotho,LSO,1942,not an electoral democracy
Lesotho,LSO,1943,not an electoral democracy
Lesotho,LSO,1944,not an electoral democracy
Lesotho,LSO,1945,not an electoral democracy
Lesotho,LSO,1946,not an electoral democracy
Lesotho,LSO,1947,not an electoral democracy
Lesotho,LSO,1948,not an electoral democracy
Lesotho,LSO,1949,not an electoral democracy
Lesotho,LSO,1950,not an electoral democracy
Lesotho,LSO,1951,not an electoral democracy
Lesotho,LSO,1952,not an electoral democracy
Lesotho,LSO,1953,not an electoral democracy
Lesotho,LSO,1954,not an electoral democracy
Lesotho,LSO,1955,not an electoral democracy
Lesotho,LSO,1956,not an electoral democracy
Lesotho,LSO,1957,not an electoral democracy
Lesotho,LSO,1958,not an electoral democracy
Lesotho,LSO,1959,not an electoral democracy
Lesotho,LSO,1960,not an electoral democracy
Lesotho,LSO,1961,not an electoral democracy
Lesotho,LSO,1962,not an electoral democracy
Lesotho,LSO,1963,not an electoral democracy
Lesotho,LSO,1964,not an electoral democracy
Lesotho,LSO,1965,not an electoral democracy
Lesotho,LSO,1966,not an electoral democracy
Lesotho,LSO,1967,not an electoral democracy
Lesotho,LSO,1968,not an electoral democracy
Lesotho,LSO,1969,not an electoral democracy
Lesotho,LSO,1970,not an electoral democracy
Lesotho,LSO,1971,not an electoral democracy
Lesotho,LSO,1972,not an electoral democracy
Lesotho,LSO,1973,not an electoral democracy
Lesotho,LSO,1974,not an electoral democracy
Lesotho,LSO,1975,not an electoral democracy
Lesotho,LSO,1976,not an electoral democracy
Lesotho,LSO,1977,not an electoral democracy
Lesotho,LSO,1978,not an electoral democracy
Lesotho,LSO,1979,not an electoral democracy
Lesotho,LSO,1980,not an electoral democracy
Lesotho,LSO,1981,not an electoral democracy
Lesotho,LSO,1982,not an electoral democracy
Lesotho,LSO,1983,not an electoral democracy
Lesotho,LSO,1984,not an electoral democracy
Lesotho,LSO,1985,not an electoral democracy
Lesotho,LSO,1986,not an electoral democracy
Lesotho,LSO,1987,not an electoral democracy
Lesotho,LSO,1988,not an electoral democracy
Lesotho,LSO,1989,not an electoral democracy
Lesotho,LSO,1990,not an electoral democracy
Lesotho,LSO,1991,not an electoral democracy
Lesotho,LSO,1992,not an electoral democracy
Lesotho,LSO,1993,not an electoral democracy
Lesotho,LSO,1994,not an electoral democracy
Lesotho,LSO,1995,not an electoral democracy
Lesotho,LSO,1996,not an electoral democracy
Lesotho,LSO,1997,not an electoral democracy
Lesotho,LSO,1998,not an electoral democracy
Lesotho,LSO,1999,not an electoral democracy
Lesotho,LSO,2000,not an electoral democracy
Lesotho,LSO,2001,not an electoral democracy
Lesotho,LSO,2002,1
Lesotho,LSO,2003,2
Lesotho,LSO,2004,3
Lesotho,LSO,2005,4
Lesotho,LSO,2006,5
Lesotho,LSO,2007,6
Lesotho,LSO,2008,7
Lesotho,LSO,2009,8
Lesotho,LSO,2010,9
Lesotho,LSO,2011,10
Lesotho,LSO,2012,11
Lesotho,LSO,2013,12
Lesotho,LSO,2014,13
Lesotho,LSO,2015,14
Lesotho,LSO,2016,15
Lesotho,LSO,2017,16
Lesotho,LSO,2018,17
Lesotho,LSO,2019,18
Lesotho,LSO,2020,19
Liberia,LBR,1789,no data
Liberia,LBR,1790,no data
Liberia,LBR,1791,no data
Liberia,LBR,1792,no data
Liberia,LBR,1793,no data
Liberia,LBR,1794,no data
Liberia,LBR,1795,no data
Liberia,LBR,1796,no data
